user_id,signup_date,test_group,onboarding_step_reached,feature_A_clicks,feature_B_clicks,churned
USR-00567,2025-09-21,Control,5,6,1,False
USR-00568,2025-04-14,Variant,2,2,1,False
USR-00569,2025-10-10,Control,2,2,3,True
USR-00570,2025-05-10,Variant,2,3,1,True
USR-00571,2025-11-24,Variant,5,4,2,False
USR-00572,2025-08-01,Control,4,3,0,False
USR-00573,2025-05-08,Variant,3,4,5,True
USR-00574,2025-04-20,Variant,5,1,1,False
USR-00575,2025-03-12,Variant,5,4,2,False
USR-00576,2025-02-22,Control,1,3,0,False
USR-00577,2025-01-06,Variant,2,4,1,False
USR-00578,2025-09-17,Control,2,4,2,True
USR-00579,2025-02-16,Control,4,4,1,True
USR-00580,2025-12-16,Control,2,3,2,True
USR-00581,2025-10-06,Variant,2,0,3,False
USR-00582,2025-10-13,Control,2,4,4,False
USR-00583,2025-01-14,Control,2,3,2,False
USR-00584,2025-07-06,Variant,1,6,2,False
USR-00585,2025-03-14,Control,2,1,1,False
USR-00586,2025-09-24,Control,2,3,4,True
USR-00587,2025-04-23,Control,2,3,1,True
USR-00588,2025-12-17,Control,2,3,1,True
USR-00589,2025-09-18,Control,5,3,0,True
USR-00590,2025-08-06,Control,2,2,1,True
USR-00591,2025-07-16,Variant,2,3,2,True
USR-00592,2025-04-09,Control,2,3,4,True
USR-00593,2025-11-14,Control,5,3,0,False
USR-00594,2025-03-14,Variant,2,2,3,False
USR-00595,2025-07-14,Control,5,2,2,True
USR-00596,2025-08-13,Variant,2,2,3,False
USR-00597,2025-05-16,Control,5,5,1,False
USR-00598,2025-06-15,Control,5,2,0,False
USR-00599,2025-08-15,Control,1,6,4,False
USR-00600,2025-02-26,Control,5,4,1,False
USR-00601,2025-06-04,Control,2,3,0,True
USR-00602,2025-10-31,Control,5,3,2,False
USR-00603,2025-02-20,Control,2,0,1,False
USR-00604,2025-06-11,Control,2,5,2,False
USR-00605,2025-08-01,Control,2,2,0,False
USR-00606,2025-01-02,Control,2,3,0,True
USR-00607,2025-08-04,Control,3,3,1,True
USR-00608,2025-03-03,Variant,5,4,2,False
USR-00609,2025-04-06,Variant,5,2,3,False
USR-00610,2025-11-04,Control,1,5,2,True
USR-00611,2025-09-15,Variant,2,1,0,False
USR-00612,2025-03-07,Variant,5,4,0,False
USR-00613,2025-02-13,Control,3,0,1,True
USR-00614,2025-12-24,Variant,5,6,1,True
USR-00615,2025-02-04,Variant,5,2,2,False
USR-00616,2025-10-11,Control,2,2,0,True
USR-00617,2025-05-23,Control,2,1,2,False
USR-00618,2025-12-20,Variant,2,4,1,True
USR-00619,2025-08-13,Variant,5,1,4,False
USR-00620,2025-01-15,Control,2,4,4,False
USR-00621,2025-09-02,Control,2,3,2,False
USR-00622,2025-03-11,Control,1,2,1,False
USR-00623,2025-11-20,Control,2,3,0,True
USR-00624,2025-07-20,Variant,2,3,0,True
USR-00625,2025-02-15,Control,5,3,1,False
USR-00626,2025-02-20,Control,1,1,3,False
USR-00627,2025-09-08,Variant,2,2,2,False
USR-00628,2025-07-21,Control,2,4,4,False
USR-00629,2025-12-29,Control,5,2,2,False
USR-00630,2025-03-17,Variant,5,5,1,False
USR-00631,2025-08-19,Variant,1,4,4,False
USR-00632,2025-03-21,Variant,1,4,4,True
USR-00633,2025-08-16,Variant,3,3,0,True
USR-00634,2025-06-29,Control,2,1,3,False
USR-00635,2025-08-02,Control,2,0,0,False
USR-00636,2025-12-03,Variant,2,2,0,False
USR-00637,2025-04-22,Control,5,1,4,False
USR-00638,2025-08-27,Control,2,1,2,True
USR-00639,2025-08-16,Control,5,4,1,False
USR-00640,2025-11-09,Control,5,1,0,False
USR-00641,2025-01-24,Control,2,3,4,True
USR-00642,2025-04-08,Control,4,5,1,False
USR-00643,2025-10-19,Control,2,4,2,True
USR-00644,2025-07-26,Control,2,5,1,False
USR-00645,2025-10-27,Variant,5,4,0,False
USR-00646,2025-01-16,Variant,3,4,0,True
USR-00647,2025-07-30,Variant,2,2,2,True
USR-00648,2025-05-06,Variant,1,0,1,False
USR-00649,2025-04-14,Control,2,2,0,False
USR-00650,2025-09-10,Control,5,5,0,False
USR-00651,2025-12-27,Variant,3,6,0,True
USR-00652,2025-02-13,Variant,2,1,1,False
USR-00653,2025-08-21,Variant,1,0,0,True
USR-00654,2025-12-11,Control,3,4,0,True
USR-00655,2025-10-30,Control,5,4,1,True
USR-00656,2025-11-23,Control,2,5,0,True
USR-00657,2025-01-12,Control,2,3,0,False
USR-00658,2025-05-24,Variant,5,1,3,True
USR-00659,2025-02-06,Variant,2,5,1,True
USR-00660,2025-01-05,Control,2,2,1,True
USR-00661,2025-10-05,Variant,5,4,2,False
USR-00662,2025-11-15,Variant,2,1,2,True
USR-00663,2025-07-06,Control,1,4,2,False
USR-00664,2025-02-17,Control,4,6,3,True
USR-00665,2025-02-08,Control,2,1,4,True
USR-00666,2025-05-05,Control,1,3,0,True
USR-00667,2025-06-26,Control,2,2,1,False
USR-00668,2025-11-22,Control,2,2,2,True
USR-00669,2025-01-06,Control,2,4,0,False
USR-00670,2025-09-02,Control,2,5,1,True
USR-00671,2025-10-27,Variant,5,1,3,False
USR-00672,2025-01-26,Control,2,2,0,True
USR-00673,2025-02-05,Variant,5,4,1,False
USR-00674,2025-11-06,Control,5,4,3,False
USR-00675,2025-04-11,Variant,4,4,1,False
USR-00676,2025-07-12,Control,2,6,1,True
USR-00677,2025-09-24,Control,2,3,1,False
USR-00678,2025-10-22,Variant,2,4,2,True
USR-00679,2025-02-24,Variant,3,4,0,False
USR-00680,2025-06-03,Variant,5,1,0,False
USR-00681,2025-01-07,Control,1,2,0,False
USR-00682,2025-12-20,Control,3,1,2,False
USR-00683,2025-03-17,Variant,3,2,0,True
USR-00684,2025-11-13,Variant,5,1,1,False
USR-00685,2025-05-03,Variant,2,8,3,True
USR-00686,2025-10-06,Variant,3,2,0,False
USR-00687,2025-07-05,Control,2,2,2,False
USR-00688,2025-04-02,Variant,2,6,0,True
USR-00689,2025-05-29,Control,1,2,3,False
USR-00690,2025-07-25,Control,2,2,0,False
USR-00691,2025-11-19,Control,2,0,0,False
USR-00692,2025-12-17,Variant,5,1,1,True
USR-00693,2025-12-21,Control,2,1,2,True
USR-00694,2025-01-04,Control,3,4,1,False
USR-00695,2025-03-10,Variant,2,2,1,False
USR-00696,2025-05-21,Control,2,5,5,True
USR-00697,2025-11-29,Variant,1,3,3,False
USR-00698,2025-08-21,Control,2,3,2,False
USR-00699,2025-10-19,Control,2,5,5,True
USR-00700,2025-07-11,Variant,5,3,1,False
USR-00701,2025-08-26,Control,2,3,0,False
USR-00702,2025-05-17,Control,3,5,1,True
USR-00703,2025-09-28,Control,2,4,2,True
USR-00704,2025-08-05,Control,4,1,1,False
USR-00705,2025-12-29,Variant,5,4,0,True
USR-00706,2025-12-21,Control,2,3,0,True
USR-00707,2025-07-16,Variant,2,1,0,True
USR-00708,2025-12-05,Control,3,3,0,False
USR-00709,2025-09-18,Variant,5,2,1,False
USR-00710,2025-06-11,Variant,2,3,1,False
USR-00711,2025-09-29,Variant,5,1,1,True
USR-00712,2025-09-06,Control,5,1,1,False
USR-00713,2025-01-05,Control,2,2,2,True
USR-00714,2025-12-21,Control,2,4,2,False
USR-00715,2025-01-28,Variant,5,2,2,True
USR-00716,2025-10-22,Variant,5,2,1,True
USR-00717,2025-12-03,Variant,5,4,1,False
USR-00718,2025-11-10,Control,2,2,0,True
USR-00719,2025-05-25,Variant,2,3,1,False
USR-00720,2025-08-11,Variant,5,4,1,True
USR-00721,2025-08-24,Control,2,5,1,False
USR-00722,2025-01-30,Control,2,3,2,True
USR-00723,2025-12-30,Variant,2,2,1,False
USR-00724,2025-10-09,Variant,2,5,1,True
USR-00725,2025-09-09,Variant,5,4,1,True
USR-00726,2025-11-18,Control,5,1,3,False
USR-00727,2025-12-14,Variant,5,5,0,False
USR-00728,2025-12-16,Control,2,2,1,True
USR-00729,2025-04-04,Control,2,3,1,False
USR-00730,2025-04-26,Control,5,2,3,False
USR-00731,2025-07-09,Variant,2,10,0,True
USR-00732,2025-10-18,Variant,3,4,2,False
USR-00733,2025-09-19,Variant,5,3,3,False
USR-00734,2025-11-24,Control,2,4,4,False
USR-00735,2025-10-30,Variant,2,5,2,True
USR-00736,2025-11-27,Control,5,3,4,False
USR-00737,2025-09-23,Variant,2,1,5,False
USR-00738,2025-01-04,Control,2,2,1,False
USR-00739,2025-05-06,Control,2,3,1,True
USR-00740,2025-03-09,Control,2,2,0,True
USR-00741,2025-05-25,Control,2,4,3,False
USR-00742,2025-12-14,Variant,1,5,3,False
USR-00743,2025-11-24,Variant,5,0,3,False
USR-00744,2025-05-21,Control,1,2,0,False
USR-00745,2025-12-29,Variant,1,3,0,True
USR-00746,2025-10-07,Control,5,4,1,True
USR-00747,2025-06-18,Variant,5,2,2,False
USR-00748,2025-11-03,Variant,2,0,0,False
USR-00749,2025-06-21,Variant,4,2,1,False
USR-00750,2025-02-15,Control,2,1,2,False
USR-00751,2025-05-17,Variant,5,4,1,False
USR-00752,2025-05-17,Variant,5,1,1,False
USR-00753,2025-05-03,Control,5,2,1,True
USR-00754,2025-11-27,Control,5,1,2,False
USR-00755,2025-03-26,Variant,5,4,1,False
USR-00756,2025-11-15,Variant,5,1,0,True
USR-00757,2025-09-01,Variant,2,2,0,False
USR-00758,2025-12-06,Variant,2,4,1,True
USR-00759,2025-09-23,Variant,3,3,4,False
USR-00760,2025-12-26,Control,5,9,1,False
USR-00761,2025-08-14,Control,3,1,1,True
USR-00762,2025-12-02,Control,2,0,2,False
USR-00763,2025-11-05,Variant,3,1,3,False
USR-00764,2025-08-24,Control,4,2,1,False
USR-00765,2025-05-02,Variant,2,1,2,True
USR-00766,2025-10-18,Variant,2,0,2,True
USR-00767,2025-02-16,Variant,3,5,0,False
USR-00768,2025-02-09,Control,2,5,1,False
USR-00769,2025-12-18,Variant,2,7,0,True
USR-00770,2025-03-19,Control,5,2,0,False
USR-00771,2025-01-27,Variant,5,4,0,True
USR-00772,2025-12-30,Control,5,6,2,False
USR-00773,2025-11-08,Control,2,3,2,True
USR-00774,2025-08-09,Variant,5,7,2,False
USR-00775,2025-06-05,Control,2,3,3,False
USR-00776,2025-03-31,Control,2,4,2,False
USR-00777,2025-10-21,Variant,2,2,3,True
USR-00778,2025-12-24,Variant,2,3,0,False
USR-00779,2025-08-03,Variant,5,2,0,False
USR-00780,2025-09-26,Variant,2,2,1,True
USR-00781,2025-05-24,Variant,4,5,0,True
USR-00782,2025-03-12,Control,2,2,4,False
USR-00783,2025-08-07,Control,2,3,0,True
USR-00784,2025-03-26,Control,5,4,2,False
USR-00785,2025-01-06,Variant,5,1,1,False
USR-00786,2025-05-11,Variant,3,1,1,False
USR-00787,2025-07-30,Control,2,3,2,True
USR-00788,2025-10-16,Control,5,3,3,False
USR-00789,2025-11-28,Variant,3,3,4,False
USR-00790,2025-04-07,Control,2,3,1,True
USR-00791,2025-01-04,Variant,2,1,1,False
USR-00792,2025-10-09,Variant,2,3,2,True
USR-00793,2025-10-14,Variant,2,3,5,False
USR-00794,2025-05-23,Control,5,0,2,True
USR-00795,2025-10-19,Variant,2,2,3,True
USR-00796,2025-11-27,Variant,5,1,2,False
USR-00797,2025-08-13,Variant,5,3,3,False
USR-00798,2025-11-17,Variant,5,2,1,False
USR-00799,2025-08-25,Variant,2,1,1,True
USR-00800,2025-07-17,Variant,1,3,3,False
USR-00801,2025-06-13,Control,1,3,2,True
USR-00802,2025-10-25,Variant,5,4,2,False
USR-00803,2025-02-21,Variant,5,1,0,False
USR-00804,2025-09-16,Control,2,1,1,False
USR-00805,2025-10-05,Variant,2,7,1,False
USR-00806,2025-12-30,Variant,2,1,2,False
USR-00807,2025-11-19,Variant,1,5,1,True
USR-00808,2025-09-22,Control,5,0,2,False
USR-00809,2025-08-07,Control,1,7,1,True
USR-00810,2025-02-18,Variant,2,3,0,False
USR-00811,2025-10-15,Variant,2,1,6,True
USR-00812,2025-09-17,Control,2,4,1,True
USR-00813,2025-06-06,Variant,3,5,2,True
USR-00814,2025-11-22,Variant,2,2,0,False
USR-00815,2025-01-14,Variant,3,1,5,True
USR-00816,2025-08-31,Variant,1,2,1,True
USR-00817,2025-02-09,Control,5,6,0,True
USR-00818,2025-12-13,Control,2,1,1,False
USR-00819,2025-01-16,Control,5,4,1,False
USR-00820,2025-01-21,Variant,3,4,2,False
USR-00821,2025-08-09,Control,5,2,0,True
USR-00822,2025-12-19,Control,2,1,1,True
USR-00823,2025-02-15,Control,1,0,2,True
USR-00824,2025-04-27,Variant,2,2,1,True
USR-00825,2025-07-20,Variant,5,4,1,False
USR-00826,2025-10-10,Control,2,4,1,True
USR-00827,2025-05-02,Control,1,3,1,False
USR-00828,2025-09-03,Variant,3,5,1,False
USR-00829,2025-06-26,Control,2,5,1,False
USR-00830,2025-08-31,Control,2,2,1,False
USR-00831,2025-05-14,Control,2,2,1,False
USR-00832,2025-10-04,Control,2,4,0,True
USR-00833,2025-02-08,Control,1,1,2,False
USR-00834,2025-06-08,Control,2,4,1,False
USR-00835,2025-11-29,Control,2,5,2,False
USR-00836,2025-05-18,Variant,2,3,1,True
USR-00837,2025-05-03,Control,5,3,0,False
USR-00838,2025-02-06,Variant,2,4,1,True
USR-00839,2025-07-20,Variant,5,1,0,False
USR-00840,2025-03-30,Control,2,3,2,True
USR-00841,2025-01-24,Variant,2,4,1,True
USR-00842,2025-08-17,Control,2,3,2,True
USR-00843,2025-07-15,Variant,2,1,2,False
USR-00844,2025-06-03,Control,5,4,2,False
USR-00845,2025-10-10,Control,1,2,5,False
USR-00846,2025-01-08,Control,2,4,1,True
USR-00847,2025-08-11,Variant,5,1,1,False
USR-00848,2025-08-12,Variant,2,4,1,False
USR-00849,2025-12-17,Variant,2,2,1,True
USR-00850,2025-09-24,Control,2,4,0,True
USR-00851,2025-07-30,Variant,5,2,3,False
USR-00852,2025-11-04,Control,5,7,2,False
USR-00853,2025-07-03,Variant,2,3,0,False
USR-00854,2025-05-14,Control,3,2,2,True
USR-00855,2025-05-02,Control,2,2,3,False
USR-00856,2025-11-09,Control,3,3,2,True
USR-00857,2025-05-22,Control,2,2,1,False
USR-00858,2025-10-15,Variant,3,0,1,True
USR-00859,2025-09-30,Control,2,0,1,False
USR-00860,2025-01-25,Variant,1,4,0,False
USR-00861,2025-04-25,Control,2,3,2,True
USR-00862,2025-04-05,Variant,5,2,2,True
USR-00863,2025-10-20,Control,5,0,2,False
USR-00864,2025-08-28,Control,2,3,2,False
USR-00865,2025-02-14,Variant,1,9,0,True
USR-00866,2025-09-23,Control,2,3,2,True
USR-00867,2025-04-21,Control,1,5,2,False
USR-00868,2025-01-04,Variant,5,7,1,False
USR-00869,2025-09-16,Variant,5,4,2,False
USR-00870,2025-03-18,Control,3,4,2,False
USR-00871,2025-02-19,Control,2,1,4,False
USR-00872,2025-09-04,Variant,2,2,1,False
USR-00873,2025-09-01,Control,1,3,4,False
USR-00874,2025-08-10,Control,5,4,2,False
USR-00875,2025-11-29,Control,2,2,3,False
USR-00876,2026-01-01,Variant,5,2,1,False
USR-00877,2025-06-23,Variant,5,0,0,False
USR-00878,2025-01-21,Control,2,2,1,True
USR-00879,2025-05-10,Control,2,2,3,False
USR-00880,2025-07-16,Control,2,2,1,False
USR-00881,2025-02-04,Variant,1,4,2,False
USR-00882,2025-12-19,Control,2,2,0,False
USR-00883,2025-02-14,Control,2,4,1,False
USR-00884,2025-04-10,Variant,2,3,3,False
USR-00885,2025-08-18,Control,1,1,1,False
USR-00886,2025-05-21,Variant,1,3,1,True
USR-00887,2025-07-05,Control,2,6,1,True
USR-00888,2025-02-23,Control,4,4,1,True
USR-00889,2025-11-28,Control,2,2,3,False
USR-00890,2025-10-03,Variant,5,6,2,True
USR-00891,2025-11-06,Variant,3,3,4,True
USR-00892,2025-10-11,Variant,5,2,1,False
USR-00893,2025-10-23,Control,2,5,0,False
USR-00894,2025-02-14,Variant,3,4,3,False
USR-00895,2025-05-08,Control,2,2,0,True
USR-00896,2025-09-18,Control,2,4,1,False
USR-00897,2025-02-04,Variant,5,2,2,True
USR-00898,2025-01-08,Control,1,1,3,False
USR-00899,2025-03-31,Control,2,3,1,True
USR-00900,2025-10-26,Control,5,2,0,True
USR-00901,2025-12-24,Control,2,3,2,False
USR-00902,2025-05-29,Control,2,5,1,True
USR-00903,2025-10-08,Variant,2,3,4,False
USR-00904,2025-12-31,Control,2,2,3,False
USR-00905,2025-11-24,Variant,5,0,4,False
USR-00906,2025-04-25,Variant,5,2,0,False
USR-00907,2025-05-24,Control,5,2,1,True
USR-00908,2025-08-08,Control,2,5,0,False
USR-00909,2025-10-18,Control,2,1,4,False
USR-00910,2025-03-09,Variant,2,1,0,False
USR-00911,2025-01-13,Control,2,2,0,True
USR-00912,2025-05-24,Variant,5,2,1,False
USR-00913,2025-12-15,Control,2,3,0,False
USR-00914,2025-06-16,Variant,5,1,1,True
USR-00915,2025-06-17,Control,5,2,0,False
USR-00916,2025-01-27,Control,2,1,1,False
USR-00917,2025-10-30,Variant,2,0,3,False
USR-00918,2025-04-08,Variant,5,4,2,False
USR-00919,2025-06-12,Control,2,2,1,True
USR-00920,2025-04-16,Variant,1,3,1,False
USR-00921,2025-07-05,Control,4,4,2,False
USR-00922,2025-12-08,Variant,2,4,4,False
USR-00923,2025-02-23,Variant,2,6,1,False
USR-00924,2025-06-18,Control,2,3,2,False
USR-00925,2025-02-25,Control,2,4,3,True
USR-00926,2025-03-06,Control,2,1,2,False
USR-00927,2025-02-15,Variant,2,4,2,True
USR-00928,2025-02-18,Variant,3,5,0,False
USR-00929,2025-10-17,Control,5,0,3,False
USR-00930,2025-03-26,Control,2,1,0,False
USR-00931,2025-11-23,Variant,1,5,1,False
USR-00932,2025-08-08,Variant,5,5,2,False
USR-00933,2025-09-29,Variant,4,5,1,False
USR-00934,2025-12-31,Control,2,3,1,True
USR-00935,2025-08-17,Control,2,3,1,True
USR-00936,2025-04-21,Control,5,5,0,False
USR-00937,2025-04-01,Variant,5,4,3,False
USR-00938,2025-04-17,Control,2,2,1,True
USR-00939,2025-01-08,Variant,2,1,2,False
USR-00940,2025-12-08,Control,5,3,1,False
USR-00941,2025-08-20,Variant,5,3,3,False
USR-00942,2025-04-01,Variant,1,5,2,False
USR-00943,2025-04-21,Variant,5,5,2,False
USR-00944,2025-11-11,Control,2,4,1,False
USR-00945,2025-01-08,Control,2,2,3,False
USR-00946,2025-07-18,Control,2,1,1,True
USR-00947,2025-06-28,Variant,2,4,3,False
USR-00948,2025-04-01,Variant,5,2,0,False
USR-00949,2025-06-14,Variant,5,2,3,False
USR-00950,2025-07-27,Variant,2,3,2,False
USR-00951,2025-10-24,Variant,5,1,1,False
USR-00952,2025-05-19,Control,2,3,1,False
USR-00953,2025-10-18,Variant,3,3,0,True
USR-00954,2025-11-19,Control,5,10,1,False
USR-00955,2025-12-18,Control,3,2,3,True
USR-00956,2025-09-26,Variant,2,2,4,False
USR-00957,2025-07-20,Control,2,3,2,False
USR-00958,2025-05-04,Control,1,9,0,True
USR-00959,2025-10-03,Variant,4,3,2,True
USR-00960,2025-05-21,Control,3,2,2,True
USR-00961,2025-03-19,Variant,2,2,2,True
USR-00962,2025-01-22,Control,2,2,1,True
USR-00963,2025-09-11,Control,5,2,0,True
USR-00964,2025-05-22,Control,3,2,2,False
USR-00965,2025-09-26,Control,2,4,0,False
USR-00966,2025-02-06,Variant,2,1,1,True
USR-00967,2025-11-29,Control,2,0,1,False
USR-00968,2025-10-23,Variant,5,2,1,False
USR-00969,2025-07-30,Control,2,7,1,False
USR-00970,2025-03-27,Variant,2,2,4,False
USR-00971,2025-03-07,Variant,2,2,2,False
USR-00972,2025-10-14,Variant,2,3,2,False
USR-00973,2025-02-08,Control,2,3,3,True
USR-00974,2025-05-25,Control,2,2,0,False
USR-00975,2025-07-04,Control,2,4,4,False
USR-00976,2025-10-12,Variant,1,5,1,True
USR-00977,2025-09-14,Control,2,4,4,True
USR-00978,2025-05-12,Control,2,2,0,False
USR-00979,2025-11-10,Variant,4,5,2,False
USR-00980,2025-12-07,Control,2,2,2,True
USR-00981,2025-05-13,Variant,5,2,1,False
USR-00982,2025-09-02,Control,2,4,0,False
USR-00983,2025-03-22,Control,2,4,0,False
USR-00984,2025-01-24,Variant,4,2,3,False
USR-00985,2025-03-30,Control,5,6,0,True
USR-00986,2025-08-02,Variant,5,3,1,False
USR-00987,2025-08-24,Control,2,7,1,False
USR-00988,2025-11-23,Control,1,1,1,True
USR-00989,2025-08-30,Variant,5,1,1,False
USR-00990,2025-09-17,Variant,3,2,1,True
USR-00991,2025-11-01,Variant,5,0,2,False
USR-00992,2025-01-11,Control,5,4,0,False
USR-00993,2025-08-30,Variant,5,5,1,False
USR-00994,2025-02-26,Control,2,2,1,False
USR-00995,2025-09-03,Control,2,1,3,False
USR-00996,2025-03-23,Variant,1,2,4,False
USR-00997,2025-09-19,Control,5,9,2,False
USR-00998,2025-12-22,Variant,5,3,4,False
USR-00999,2025-01-08,Control,2,2,1,False
USR-01000,2025-05-18,Control,5,6,1,True
USR-01001,2025-12-05,Variant,2,5,0,False
USR-01002,2025-03-15,Variant,4,1,0,False
USR-01003,2025-02-16,Variant,2,1,1,True
USR-01004,2025-05-14,Variant,2,4,0,True
USR-01005,2025-07-21,Variant,5,0,1,False
USR-01006,2025-05-15,Variant,5,1,2,False
USR-01007,2025-04-25,Variant,5,1,2,False
USR-01008,2025-07-17,Control,2,2,1,False
USR-01009,2025-09-23,Control,2,6,2,False
USR-01010,2025-03-16,Control,2,2,3,True
USR-01011,2025-09-06,Variant,5,8,2,False
USR-01012,2025-07-03,Variant,3,2,0,True
USR-01013,2025-09-13,Control,3,1,6,False
USR-01014,2025-07-14,Variant,4,3,2,True
USR-01015,2025-12-03,Variant,2,2,1,False
USR-01016,2025-08-31,Control,5,2,0,False
USR-01017,2025-11-12,Variant,4,1,0,True
USR-01018,2025-04-03,Variant,2,4,3,False
USR-01019,2025-08-26,Control,5,3,1,False
USR-01020,2025-05-17,Variant,5,1,1,False
USR-01021,2025-12-23,Control,2,2,1,False
USR-01022,2025-11-13,Variant,5,2,1,True
USR-01023,2025-07-01,Variant,5,2,1,False
USR-01024,2025-11-13,Variant,5,4,0,False
USR-01025,2025-09-11,Control,1,8,1,True
USR-01026,2025-08-16,Variant,5,5,4,False
USR-01027,2025-02-26,Variant,2,2,3,False
USR-01028,2025-07-16,Control,2,4,5,True
USR-01029,2025-03-03,Variant,5,2,5,False
USR-01030,2025-11-08,Control,2,3,0,False
USR-01031,2025-05-23,Variant,2,3,2,True
USR-01032,2025-09-14,Control,3,6,1,True
USR-01033,2025-03-24,Control,5,7,2,True
USR-01034,2025-05-07,Control,2,3,3,False
USR-01035,2025-09-25,Variant,1,3,2,True
USR-01036,2025-12-15,Control,4,2,3,False
USR-01037,2025-03-22,Variant,3,2,1,False
USR-01038,2025-04-01,Control,1,1,0,False
USR-01039,2025-07-26,Control,5,4,0,False
USR-01040,2025-01-17,Variant,3,3,0,True
USR-01041,2025-11-15,Variant,5,1,1,False
USR-01042,2025-11-07,Control,3,4,3,False
USR-01043,2025-10-17,Variant,4,1,1,False
USR-01044,2025-05-05,Variant,1,5,1,True
USR-01045,2025-10-07,Variant,2,4,1,True
USR-01046,2025-07-02,Control,3,3,4,False
USR-01047,2025-08-25,Control,2,5,4,False
USR-01048,2025-11-19,Variant,2,0,1,False
USR-01049,2025-01-30,Control,2,1,0,False
USR-01050,2025-08-31,Variant,5,1,2,True
USR-01051,2025-02-16,Variant,5,4,2,True
USR-01052,2025-08-23,Variant,5,2,3,False
USR-01053,2025-06-21,Variant,1,6,1,False
USR-01054,2025-11-04,Variant,1,1,3,False
USR-01055,2025-08-30,Control,2,4,0,False
USR-01056,2025-06-28,Variant,5,4,2,False
USR-01057,2025-11-20,Control,2,1,2,True
USR-01058,2025-07-04,Control,2,2,1,True
USR-01059,2025-12-06,Variant,2,3,2,False
USR-01060,2025-12-28,Variant,3,8,2,False
USR-01061,2025-02-03,Variant,2,0,1,False
USR-01062,2025-09-07,Variant,5,1,2,True
USR-01063,2025-10-02,Control,1,3,0,False
USR-01064,2025-06-07,Control,5,1,0,False
USR-01065,2025-02-11,Variant,5,4,2,True
USR-01066,2025-08-09,Control,2,4,1,False
USR-01067,2025-06-07,Control,5,0,1,False
USR-01068,2025-11-14,Control,2,1,1,False
USR-01069,2025-04-17,Control,4,6,1,False
USR-01070,2025-10-10,Control,2,5,2,False
USR-01071,2025-09-05,Control,3,2,1,False
USR-01072,2025-08-05,Control,2,3,0,False
USR-01073,2025-03-07,Control,5,7,0,True
USR-01074,2025-03-01,Variant,3,1,1,True
USR-01075,2025-06-29,Control,2,4,1,False
USR-01076,2025-10-07,Control,1,3,0,False
USR-01077,2025-04-04,Variant,5,2,2,True
USR-01078,2025-12-20,Control,5,2,2,False
USR-01079,2025-08-22,Variant,5,3,3,False
USR-01080,2025-09-11,Variant,2,6,2,True
USR-01081,2025-04-17,Control,2,4,2,True
USR-01082,2025-12-09,Control,2,1,2,False
USR-01083,2025-11-02,Variant,5,3,4,False
USR-01084,2025-12-08,Variant,3,3,1,True
USR-01085,2025-11-01,Control,1,1,4,True
USR-01086,2025-04-02,Variant,2,2,0,False
USR-01087,2025-04-24,Control,1,1,3,True
USR-01088,2025-06-02,Variant,5,2,2,False
USR-01089,2025-06-25,Control,2,4,2,True
USR-01090,2025-03-17,Variant,5,0,2,True
USR-01091,2025-09-13,Variant,5,2,2,True
USR-01092,2025-03-16,Variant,2,0,1,False
USR-01093,2025-08-31,Variant,2,5,1,False
USR-01094,2025-03-13,Control,1,1,0,False
USR-01095,2025-01-02,Control,2,1,2,False
USR-01096,2025-08-18,Control,5,1,1,False
USR-01097,2025-03-12,Control,2,5,1,True
USR-01098,2025-01-27,Variant,3,2,2,False
USR-01099,2025-05-29,Control,2,2,0,False
USR-01100,2025-10-29,Control,2,2,3,False
USR-01101,2025-11-24,Variant,5,1,3,False
USR-01102,2025-07-09,Variant,2,2,0,True
USR-01103,2025-03-07,Variant,2,1,2,True
USR-01104,2025-07-01,Variant,5,8,1,False
USR-01105,2025-07-22,Control,5,10,0,False
